Latitude,Longitude,Comentários
-23.1198931,-45.7106347,24/05/2016 de madrugada
-23.1153989,-45.7048272,24/05/2016 de madrugada
-23.0138033,-45.5192629,07/05/2016 a noite
-23.0298134,-45.5726129,07/05/2016 de madrugada
-23.005371,-45.5599002,07/05/2016 pela manhã
-23.0264491,-45.5468023,07/05/2016 a noite
-23.0295527,-45.5509488,08/05/2016 de madrugada
-23.0176156,-45.5729979,08/05/2016 de madrugada
-23.109538,-45.7087304,29/05/2016 de madrugada
-23.0032665,-45.5535927,11/05/2016 de madrugada
-23.0923533,-45.7032785,30/05/2016 pela manhã
-23.124325,-45.7107983,31/05/2016 a noite
-22.99727,-45.5305134,13/05/2016 de madrugada
-23.0302616,-45.55302409999999,14/05/2016 pela manhã
-23.034165,-45.5663631,15/05/2016 de madrugada
-23.0011721,-45.5293576,15/05/2016 pela manhã
-23.0286626,-45.5667717,15/05/2016 a tarde
-23.0091706,-45.5779492,16/05/2016 de madrugada
-23.0199024,-45.5409032,18/05/2016 de madrugada
-23.0181043,-45.5579943,18/05/2016 a noite
-23.0322931,-45.560484,19/05/2016 a noite
-23.0471409,-45.6305582,20/05/2016 a noite
-23.0294164,-45.5638019,20/05/2016 a noite
-23.0240079,-45.5758719,21/05/2016 a noite
-23.0004296,-45.5504228,21/05/2016 pela manhã
-23.000099,-45.5343477,21/05/2016 a noite
-23.7157669,-45.4369848,02/05/2016 a noite
-23.6193025,-45.4001556,02/05/2016 em hora incerta
-22.9423088,-45.4633548,22/05/2016 pela manhã
-23.0258678,-45.5528617,22/05/2016 pela manhã
-23.0233743,-45.55779099999999,22/05/2016 pela manhã
-23.6907386,-45.43766309999999,02/05/2016 em hora incerta
-23.0195199,-45.5525551,22/05/2016 de madrugada
-23.4348563,-45.0799119,15/05/2016 de madrugada
-23.0090831,-45.5779187,26/05/2016 de madrugada
-23.02244,-45.5674913,27/05/2016 de madrugada
-23.0148081,-45.519303,27/05/2016 a tarde
-23.009955,-45.5428343,27/05/2016 a noite
-23.0349088,-45.5366153,28/05/2016 a noite
-23.0246209,-45.5495665,28/05/2016 pela manhã
-23.011694,-45.59091,28/05/2016 de madrugada
-23.0101063,-45.5404053,28/05/2016 a noite
-23.0203936,-45.5752613,29/05/2016 pela manhã
-23.0281902,-45.5507476,29/05/2016 de madrugada
-23.008608,-45.5573548,29/05/2016 a noite
-23.014644,-45.5813634,30/05/2016 em hora incerta
-23.0288876,-45.55068139999999,30/05/2016 de madrugada
-23.4212763,-45.0756161,28/05/2016 de madrugada
-23.0079689,-45.555009,31/05/2016 a noite
-23.6234733,-45.3964009,17/05/2016 de madrugada
-23.2312734,-45.8993305,17/05/2016 a noite
-23.1546974,-45.7907685,01/05/2016 pela manhã
-23.5842714,-45.3432153,21/05/2016 a noite
-23.1964738,-45.8974176,01/05/2016 a tarde
-23.6806697,-45.4470527,22/05/2016 a noite
-23.1981655,-45.8835372,01/05/2016 a noite
-23.2295382,-45.91365889999999,01/05/2016 a noite
-23.1418397,-45.782678,01/05/2016 a noite
-23.2008326,-45.8611709,02/05/2016 a noite
-23.179867,-45.8545144,02/05/2016 a noite
-23.178937,-45.8768167,03/05/2016 pela manhã
-23.5917057,-45.3380733,25/05/2016 pela manhã
-23.1970255,-45.8907547,03/05/2016 pela manhã
-23.2171368,-45.9102888,04/05/2016 a noite
-23.2073732,-45.8977972,04/05/2016 a noite
-23.163025,-45.8921091,05/05/2016 de madrugada
-23.2438397,-45.9043045,30/05/2016 a tarde
-23.144244,-45.9018521,06/05/2016 em hora incerta
-23.1114937,-45.9144644,07/05/2016 pela manhã
-23.1982274,-45.881453,07/05/2016 a noite
-23.1507277,-45.9006435,08/05/2016 de madrugada
-23.1601816,-45.8976329,08/05/2016 pela manhã
-23.2033972,-45.9004792,09/05/2016 a noite
-23.2129479,-45.8499834,10/05/2016 a tarde
-23.1858697,-45.88496989999999,10/05/2016 a noite
-23.1974699,-45.9015545,10/05/2016 a noite
-23.2321783,-45.8882481,01/05/2016 a noite
-23.2775388,-45.8982199,01/05/2016 pela manhã
-23.2383527,-45.90404210000001,01/05/2016 a tarde
-23.2542275,-45.8852283,01/05/2016 de madrugada
-23.2542275,-45.8852283,01/05/2016 de madrugada
-23.233265,-45.9135356,01/05/2016 a tarde
-23.233265,-45.9135356,01/05/2016 a tarde
-23.233265,-45.9135356,01/05/2016 a tarde
-23.2808144,-45.8966477,02/05/2016 de madrugada
-23.2328778,-45.9043618,02/05/2016 de madrugada
-23.248012,-45.9043255,02/05/2016 a tarde
-23.2189838,-45.9097869,03/05/2016 a tarde
-23.2334052,-45.9062272,03/05/2016 de madrugada
-23.2733221,-45.8882038,04/05/2016 pela manhã
-23.1652222,-45.8912056,15/05/2016 em hora incerta
-23.1605066,-45.8996688,15/05/2016 pela manhã
-23.1917109,-45.8771977,15/05/2016 pela manhã
-23.2230427,-45.9068424,15/05/2016 pela manhã
-23.161074,-45.9172501,15/05/2016 a noite
-23.2414177,-45.9070489,05/05/2016 a noite
-23.1758029,-45.8125645,06/05/2016 em hora incerta
-23.2708874,-45.890257,06/05/2016 de madrugada
-23.2875663,-45.8920979,06/05/2016 de madrugada
-23.1789265,-45.8869027,16/05/2016 em hora incerta
-23.1938698,-45.8942215,17/05/2016 a noite
-23.1933713,-45.8901531,17/05/2016 a tarde
-23.1733198,-45.8797071,17/05/2016 a tarde
-23.2684873,-45.88449079999999,07/05/2016 a noite
-23.2165047,-45.89590219999999,07/05/2016 a noite
-23.1977428,-45.8914701,18/05/2016 a tarde
-23.1832129,-45.8879218,18/05/2016 a tarde
-23.1732412,-45.8898157,18/05/2016 a noite
-23.2510567,-45.9034022,08/05/2016 pela manhã
-23.2077996,-45.8977271,18/05/2016 a noite
-23.2513481,-45.9032754,08/05/2016 pela manhã
-23.2298197,-45.90077100000001,08/05/2016 a tarde
-23.2530232,-45.8859602,08/05/2016 a noite
-23.200319,-45.8936255,19/05/2016 a tarde
-23.2077552,-45.8926804,19/05/2016 a noite
-23.2654268,-45.9072769,09/05/2016 a noite
-23.2345616,-45.9153398,10/05/2016 pela manhã
-23.2607555,-45.88389710000001,10/05/2016 de madrugada
-23.2606479,-45.9133685,11/05/2016 em hora incerta
-23.2015165,-45.8824722,22/05/2016 pela manhã
-23.2425782,-45.9104693,11/05/2016 a noite
-23.2495309,-45.9028138,11/05/2016 de madrugada
-23.2495309,-45.9028138,11/05/2016 de madrugada
-23.1989581,-45.8949945,23/05/2016 a tarde
-23.2047375,-45.9027836,23/05/2016 a noite
-23.2697589,-45.8918426,12/05/2016 a tarde
-23.1732334,-45.8366653,25/05/2016 pela manhã
-23.261267,-45.9002874,13/05/2016 a noite
-23.2312734,-45.8993305,13/05/2016 a noite
-23.2563282,-45.9103771,13/05/2016 a noite
-23.2277158,-45.9007875,14/05/2016 em hora incerta
-23.2460318,-45.9175405,14/05/2016 a noite
-23.1896785,-45.8792604,26/05/2016 em hora incerta
-23.1795824,-45.88703820000001,26/05/2016 pela manhã
-23.1971669,-45.8887182,26/05/2016 a tarde
-23.2027086,-45.9015214,26/05/2016 em hora incerta
-23.2026364,-45.9009025,26/05/2016 a tarde
-23.1961307,-45.8787953,26/05/2016 em hora incerta
-23.1390373,-45.7828684,26/05/2016 a noite
-23.2026364,-45.9009025,26/05/2016 a tarde
-23.1593206,-45.89362140000001,26/05/2016 a noite
-23.184002,-45.8853993,27/05/2016 a noite
-23.1732334,-45.8366653,27/05/2016 pela manhã
-23.2768911,-45.8971033,15/05/2016 pela manhã
-23.2457937,-45.9149954,16/05/2016 pela manhã
-23.2534144,-45.9037239,16/05/2016 de madrugada
-23.1824235,-45.872008,28/05/2016 pela manhã
-23.2051759,-45.9018367,28/05/2016 a noite
-23.2584241,-45.9080101,16/05/2016 em hora incerta
-23.1835752,-45.8518876,28/05/2016 a noite
-23.2592041,-45.9003543,17/05/2016 de madrugada
-23.1732535,-45.8898508,29/05/2016 a tarde
-23.2183065,-45.8934451,29/05/2016 a noite
-23.2137554,-45.8924758,17/05/2016 a noite
-23.1627247,-45.9058555,29/05/2016 a noite
-23.2131069,-45.9077224,17/05/2016 em hora incerta
-23.1789265,-45.8869027,17/05/2016 em hora incerta
-23.2485746,-45.8887352,17/05/2016 de madrugada
-23.2063423,-45.8946129,30/05/2016 a noite
-23.1981655,-45.8835372,30/05/2016 em hora incerta
-23.2591023,-45.9055204,19/05/2016 pela manhã
-23.2577282,-45.9085012,19/05/2016 de madrugada
-23.2836061,-45.89194759999999,19/05/2016 de madrugada
-23.1875243,-45.8832135,31/05/2016 pela manhã
-23.2632866,-45.8948639,19/05/2016 a noite
-23.2632866,-45.8948639,20/05/2016 a noite
-23.2437549,-45.9153197,20/05/2016 de madrugada
-23.2604616,-45.9001942,20/05/2016 a noite
-23.2534144,-45.9037239,20/05/2016 de madrugada
-23.2186449,-45.8935832,20/05/2016 a noite
-23.1667587,-45.804095,21/05/2016 a noite
-23.2553393,-45.8832601,21/05/2016 pela manhã
-23.2494825,-45.90431,22/05/2016 a tarde
-23.2437549,-45.9153197,23/05/2016 de madrugada
-23.2371631,-45.90983989999999,23/05/2016 a noite
-23.2270164,-45.9010233,23/05/2016 a noite
-23.266116,-45.8963449,24/05/2016 a noite
-23.2401703,-45.89898729999999,25/05/2016 de madrugada
-23.2205287,-45.88505989999999,25/05/2016 a noite
-23.2869757,-45.9017406,26/05/2016 de madrugada
-23.2288729,-45.90284949999999,27/05/2016 a noite
-23.2881145,-45.9042965,27/05/2016 de madrugada
-23.2533208,-45.9170952,27/05/2016 a tarde
-23.2374564,-45.9054948,27/05/2016 pela manhã
-23.243536,-45.9142585,27/05/2016 a tarde
-23.2772738,-45.8950472,27/05/2016 pela manhã
-23.2447486,-45.8891603,28/05/2016 a noite
-23.277898,-45.8882943,28/05/2016 a noite
-23.1746167,-45.8093969,28/05/2016 de madrugada
-23.2190662,-45.8853039,28/05/2016 a noite
-23.2580709,-45.8813784,29/05/2016 a noite
-23.2313134,-45.8992403,30/05/2016 a noite
-23.2633323,-45.89979530000001,31/05/2016 de madrugada
-23.1942463,-45.865097,31/05/2016 de madrugada
-23.2584336,-45.9050886,31/05/2016 a noite
-23.2187597,-45.8897146,31/05/2016 pela manhã
-23.227649,-45.885227,31/05/2016 a noite
-23.2362603,-45.8834777,06/05/2016 em hora incerta
-23.6253384,-45.4129272,16/05/2016 em hora incerta
-23.2520545,-45.88555059999999,21/05/2016 em hora incerta
-23.233401,-45.8849166,27/05/2016 em hora incerta
-23.206456,-45.85536560000001,27/05/2016 em hora incerta
-23.6905251,-45.4459868,01/05/2016 a noite
-23.241161,-45.9060181,01/05/2016 pela manhã
-23.2235028,-45.9176284,01/05/2016 a tarde
-23.2140016,-45.9070667,02/05/2016 a tarde
-23.2270504,-45.8801577,02/05/2016 pela manhã
-23.2985516,-45.9771436,02/05/2016 a tarde
-23.2631884,-45.8849972,03/05/2016 a tarde
-23.1844572,-45.8880285,04/05/2016 a tarde
-23.2583646,-45.9091037,04/05/2016 a noite
-23.1979605,-45.899668,05/05/2016 pela manhã
-23.1983586,-45.9020166,05/05/2016 pela manhã
-23.2500978,-45.8920362,05/05/2016 a noite
-23.1979743,-45.8818868,06/05/2016 a noite
-23.2031826,-45.8908685,06/05/2016 pela manhã
-23.3001716,-45.9659205,06/05/2016 a tarde
-23.2960947,-45.9657428,06/05/2016 a noite
-23.1412862,-45.7757025,08/05/2016 a noite
-23.0953581,-45.7076772,09/05/2016 pela manhã
-23.1762111,-45.8247214,11/05/2016 a noite
-23.249907,-45.8833025,11/05/2016 a noite
-23.4331995,-45.0798804,11/05/2016 a noite
-23.0975694,-45.68257879999999,12/05/2016 a noite
-23.0204699,-45.54109709999999,13/05/2016 a noite
-23.308331,-45.9385562,13/05/2016 de madrugada
-4.958338599999999,-37.1351915,13/05/2016 a noite
-23.2013673,-45.8844201,13/05/2016 a tarde
-23.1723807,-45.8901724,13/05/2016 a noite
-23.2607738,-45.8844095,14/05/2016 a noite
-23.1086582,-45.7203964,14/05/2016 a tarde
-23.307013,-46.0147459,15/05/2016 pela manhã
-22.8958283,-45.37365579999999,15/05/2016 a noite
-23.2230427,-45.9068424,16/05/2016 pela manhã
-23.2598188,-45.8796597,17/05/2016 de madrugada
-23.1926726,-45.89351250000001,17/05/2016 pela manhã
-23.265272,-45.9078078,17/05/2016 pela manhã
-22.9415595,-45.4745265,17/05/2016 a noite
-23.2057177,-45.89952419999999,18/05/2016 pela manhã
-23.1764647,-45.85906629999999,19/05/2016 pela manhã
-23.0517867,-45.6017616,19/05/2016 pela manhã
-23.2029019,-45.9011023,19/05/2016 pela manhã
-23.2192128,-45.8941932,19/05/2016 a tarde
-23.2521815,-45.9140095,20/05/2016 de madrugada
-23.2606366,-45.8835117,21/05/2016 pela manhã
-23.1076289,-45.7160282,22/05/2016 de madrugada
-23.3015883,-45.9303698,23/05/2016 a noite
-23.194521,-45.8855576,23/05/2016 a tarde
-23.2218634,-45.9065898,24/05/2016 pela manhã
-23.2132936,-45.9070136,24/05/2016 pela manhã
-23.1926726,-45.89351250000001,24/05/2016 pela manhã
-23.2026627,-45.89097539999999,25/05/2016 a tarde
-23.1942488,-45.8914213,26/05/2016 pela manhã
-23.1758837,-45.7973152,27/05/2016 de madrugada
-23.2280239,-45.9018154,27/05/2016 a noite
-23.2208763,-45.8961127,27/05/2016 pela manhã
-23.1982993,-45.8804563,27/05/2016 a noite
-22.8182501,-45.1963863,27/05/2016 a noite
-23.4336578,-45.0838481,28/05/2016 a noite
-23.22048,-45.8957225,29/05/2016 a noite
-23.2309546,-45.8882376,29/05/2016 pela manhã
-23.2050751,-45.9002826,29/05/2016 de madrugada
-23.2552879,-45.8835694,29/05/2016 a noite
-22.8517121,-45.2392339,30/05/2016 pela manhã
-23.1599908,-45.8894525,30/05/2016 de madrugada
-23.1929882,-45.8846142,30/05/2016 a noite
-22.9280116,-45.45960849999999,30/05/2016 a noite
-23.3045262,-45.957396,31/05/2016 a noite
-23.1764106,-45.8504707,31/05/2016 de madrugada
-22.6649253,-44.84857299999999,26/05/2016 a noite
-22.801133,-45.2062331,05/05/2016 a noite
-23.2661413,-45.8840169,13/05/2016 pela manhã
-23.2713231,-45.9717012,18/05/2016 a noite
-23.1985235,-45.8773345,25/05/2016 a tarde
-23.1985235,-45.8773345,25/05/2016 a tarde
-23.4532365,-45.07431039999999,12/05/2016 a noite
-22.7893045,-45.1807448,09/05/2016 a noite
-22.941858,-45.41376409999999,10/05/2016 a noite
-22.6650996,-45.0116583,02/05/2016 a tarde
-23.1403065,-45.7833246,12/05/2016 de madrugada
-23.2946787,-45.9887318,09/05/2016 de madrugada
-23.1403065,-45.7833246,12/05/2016 de madrugada
-23.1800201,-45.8516513,18/05/2016 de madrugada
-23.1620817,-45.9116855,30/05/2016 de madrugada
-23.0481301,-45.8801549,30/05/2016 a noite
-23.1768846,-46.015466,31/05/2016 pela manhã
-23.1386116,-45.764774,30/05/2016 de madrugada
-22.8161314,-45.1919024,06/05/2016 a noite
-22.8602627,-42.3455586,06/05/2016 a noite
-22.5870047,-44.96314700000001,22/05/2016 a noite
-22.5870047,-44.96314700000001,22/05/2016 a noite
-22.5870047,-44.96314700000001,22/05/2016 a noite
-22.5870047,-44.96314700000001,22/05/2016 a noite
-22.5903523,-44.9660909,25/05/2016 a noite
-22.5903523,-44.9660909,25/05/2016 a noite
-22.8201222,-45.2035797,23/05/2016 a noite
-23.0004354,-45.53598909999999,23/05/2016 a noite
-23.0237703,-45.5848297,03/05/2016 de madrugada
-23.0134352,-45.578062,05/05/2016 a noite
-23.3101196,-45.9657144,09/05/2016 a tarde
-22.9621785,-45.5524992,27/05/2016 a noite
-22.9710922,-45.5495875,28/05/2016 a noite
-23.1746547,-45.78971139999999,02/05/2016 pela manhã
-22.7251367,-45.5758879,11/05/2016 a noite
-23.042155,-45.5833313,11/05/2016 a noite
-23.0226728,-45.56290389999999,12/05/2016 a tarde
-23.2948408,-45.9652557,30/05/2016 a noite
-23.165819,-45.8066847,10/05/2016 a tarde
-23.165819,-45.8066847,10/05/2016 a tarde
-23.1126349,-45.708238,02/05/2016 pela manhã
-23.3009377,-45.9299253,03/05/2016 pela manhã
-22.7466237,-45.6047183,26/05/2016 a noite
-22.9136004,-45.36801879999999,01/05/2016 de madrugada
-23.2104966,-45.8883439,06/05/2016 a tarde
-23.2087601,-45.8846338,09/05/2016 pela manhã
-23.1849697,-45.7921126,20/05/2016 a tarde
-23.2875425,-45.9425378,13/05/2016 pela manhã
-23.2137554,-45.8924758,13/05/2016 pela manhã
-23.2198507,-45.89163509999999,16/05/2016 pela manhã
-23.3019514,-45.93259519999999,19/05/2016 pela manhã
-23.1883305,-45.8574666,25/05/2016 pela manhã
-23.2575622,-45.8817579,23/05/2016 pela manhã
-22.9301666,-45.4378498,18/05/2016 a noite
-23.1939869,-45.8683108,30/05/2016 pela manhã
-23.2675615,-45.9236464,25/05/2016 a tarde
-23.2754648,-45.9438441,31/05/2016 pela manhã
-22.9307127,-45.4634365,28/05/2016 a noite
-23.2919309,-45.9648337,01/05/2016 a noite
-23.3120481,-46.0035901,02/05/2016 a noite
-23.3016595,-45.96835069999999,03/05/2016 a noite
-23.3028932,-45.9314836,06/05/2016 a noite
-23.2718652,-45.9506553,08/05/2016 pela manhã
-23.3099768,-45.8964338,09/05/2016 a noite
-23.3091722,-45.9906108,10/05/2016 a noite
-23.3020604,-45.93562310000001,11/05/2016 pela manhã
-23.3086972,-45.9760692,11/05/2016 a noite
-23.3055798,-45.9818147,12/05/2016 a noite
-23.3071826,-46.1123541,13/05/2016 a noite
-23.3078782,-45.9670919,14/05/2016 a noite
-23.3093154,-45.9511885,19/05/2016 a tarde
-23.2848688,-45.9614004,20/05/2016 a noite
-23.2937931,-45.9633534,21/05/2016 de madrugada
-23.2786376,-45.9800042,05/05/2016 a noite
-22.8450076,-45.2334129,12/05/2016 a noite
-23.315104,-45.9481626,22/05/2016 a tarde
-23.2879436,-45.9610972,23/05/2016 a noite
-23.2914225,-45.9625963,24/05/2016 a noite
-23.2852782,-45.9479333,25/05/2016 a noite
-23.2930188,-45.950742,27/05/2016 a noite
-23.4083132,-45.8876467,27/05/2016 a noite
-23.2887969,-45.9609829,29/05/2016 de madrugada
-23.287211,-45.9604188,29/05/2016 a noite
-23.287211,-45.9604188,29/05/2016 a noite
-22.9442828,-45.3886688,30/05/2016 a noite
-22.9442828,-45.3886688,30/05/2016 a noite
-22.9442828,-45.3886688,30/05/2016 a noite
-23.2860811,-45.95910139999999,30/05/2016 a noite
-23.274741,-45.9532642,31/05/2016 a tarde
-23.1105895,-45.7148686,03/05/2016 a noite
-23.3207383,-46.0919526,03/05/2016 pela manhã
-23.3207383,-46.0919526,03/05/2016 pela manhã
-23.0984085,-45.6828239,04/05/2016 pela manhã
-23.0984085,-45.6828239,04/05/2016 pela manhã
-23.1096536,-45.7114178,04/05/2016 pela manhã
-23.0683191,-45.6381766,05/05/2016 a tarde
-23.0683191,-45.6381766,05/05/2016 a tarde
-23.0683191,-45.6381766,05/05/2016 a tarde
-23.0683191,-45.6381766,05/05/2016 a tarde
-22.9442828,-45.3886688,07/05/2016 pela manhã
-22.9442828,-45.3886688,07/05/2016 pela manhã
-23.1154479,-45.6992468,08/05/2016 a tarde
-23.1302952,-45.72548200000001,09/05/2016 a tarde
-23.1046688,-45.7165589,10/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.1145938,-45.7103636,12/05/2016 de madrugada
-23.0654195,-45.717581,13/05/2016 pela manhã
-23.0671327,-45.7133988,15/05/2016 pela manhã
-23.096062,-45.6984589,19/05/2016 pela manhã
-23.1141927,-45.6863509,20/05/2016 a noite
-23.1141927,-45.6863509,20/05/2016 a noite
-22.8909047,-45.3717322,02/05/2016 a noite
-23.0187046,-45.5328265,02/05/2016 a noite
-23.0271372,-45.5748324,04/05/2016 a noite
-23.013555,-45.5820847,04/05/2016 a noite
-23.3081214,-46.0558031,24/05/2016 a noite
-23.0035826,-45.585374,05/05/2016 a noite
-23.275249,-45.97436889999999,25/05/2016 a tarde
-23.1219436,-45.7287832,26/05/2016 a noite
-23.0407016,-45.5819919,09/05/2016 a noite
-23.0131176,-45.5504965,12/05/2016 de madrugada
-23.0131176,-45.5504965,12/05/2016 de madrugada
-23.1014423,-45.7005473,31/05/2016 a noite
-23.3207383,-46.0919526,20/05/2016 pela manhã
-23.3207383,-46.0919526,20/05/2016 pela manhã
-23.3207383,-46.0919526,20/05/2016 pela manhã
-23.0049177,-45.5227704,15/05/2016 pela manhã
-23.0239946,-45.5847773,17/05/2016 a noite
-23.0683191,-45.6381766,17/05/2016 a tarde
-23.0683191,-45.6381766,17/05/2016 a tarde
-23.017396,-45.5802783,18/05/2016 a noite
-23.0097024,-45.5304739,20/05/2016 a noite
-23.0004354,-45.53598909999999,20/05/2016 a noite
-23.0235809,-45.5704359,23/05/2016 de madrugada
-23.0131176,-45.5504965,27/05/2016 a noite
-23.0131176,-45.5504965,27/05/2016 a noite
-23.0347442,-45.611079,29/05/2016 a noite
-23.0683625,-45.5753396,29/05/2016 a noite
-23.0029485,-45.5694293,29/05/2016 a noite
-23.0004296,-45.5504228,29/05/2016 a tarde
-23.0013285,-45.5438233,30/05/2016 a noite
-23.0107114,-45.5266746,31/05/2016 a noite
-23.2786376,-45.9800042,10/05/2016 a noite
-23.2786376,-45.9800042,10/05/2016 a noite
-23.1732412,-45.8898157,03/05/2016 a noite
-23.6236872,-45.4159899,24/05/2016 a noite
-23.580501,-45.3343558,29/05/2016 pela manhã
-23.178291,-45.8565194,05/05/2016 a noite
-23.274293,-45.8852757,01/05/2016 a noite
-23.2796821,-45.89680389999999,01/05/2016 a noite
-23.2562742,-45.9166268,03/05/2016 pela manhã
-23.2306405,-45.90016079999999,05/05/2016 a tarde
-23.2307331,-45.9171608,15/05/2016 a noite
-23.263364,-45.8934971,05/05/2016 a noite
-23.2528171,-45.9268116,06/05/2016 a tarde
-23.2486368,-45.905497,06/05/2016 a tarde
-23.2548043,-45.8963599,07/05/2016 a noite
-23.2258966,-45.87588050000001,08/05/2016 a tarde
-23.1375122,-45.7764121,18/05/2016 a noite
-23.1375122,-45.7764121,18/05/2016 a noite
-23.209043,-45.7534329,08/05/2016 a noite
-23.1662026,-45.8056357,10/05/2016 a noite
-23.278449,-45.8911691,10/05/2016 pela manhã
-23.2576839,-45.9146523,10/05/2016 a noite
-23.2576839,-45.9146523,10/05/2016 a noite
-23.2576839,-45.9146523,10/05/2016 a noite
-23.2550596,-45.8995761,11/05/2016 pela manhã
-23.266905,-45.898055,11/05/2016 a tarde
-23.2647912,-45.90300190000001,13/05/2016 a noite
-23.3017479,-46.0577738,22/05/2016 a noite
-23.2114359,-45.76980409999999,14/05/2016 pela manhã
-23.2647912,-45.90300190000001,14/05/2016 a noite
-23.1974849,-45.7985342,14/05/2016 pela manhã
-23.254446,-45.897785,14/05/2016 a noite
-23.189908,-45.8791715,26/05/2016 a noite
-23.1645481,-45.8921347,26/05/2016 a noite
-23.2702135,-45.88876880000001,15/05/2016 a noite
-23.2116175,-45.8526477,16/05/2016 a noite
-23.0481301,-45.8801549,27/05/2016 a noite
-23.1723807,-45.8901724,27/05/2016 a noite
-23.1625605,-45.9098212,28/05/2016 a noite
-23.2600068,-45.884427,16/05/2016 a noite
-23.1767027,-45.792293,17/05/2016 a noite
-23.1626867,-45.961758,29/05/2016 a noite
-23.2857564,-45.89223440000001,19/05/2016 de madrugada
-23.1764685,-45.88840090000001,31/05/2016 a noite
-23.0481301,-45.8801549,31/05/2016 a noite
-23.2686047,-45.8890585,20/05/2016 em hora incerta
-23.2686047,-45.8890585,20/05/2016 em hora incerta
-23.1849697,-45.7921126,21/05/2016 a tarde
-23.1653502,-45.8069639,21/05/2016 a tarde
-23.2518927,-45.8318677,24/05/2016 a tarde
-23.2376236,-45.909526,24/05/2016 a noite
-23.2555248,-45.9287839,25/05/2016 pela manhã
-23.2638754,-45.909147,26/05/2016 pela manhã
-23.2363195,-45.8829019,27/05/2016 de madrugada
-23.2363195,-45.8829019,28/05/2016 de madrugada
-23.2424199,-45.935821,29/05/2016 a tarde
-23.2542052,-45.917849,29/05/2016 a noite
-23.2419191,-45.916122,30/05/2016 a noite
-23.2134244,-45.892522,31/05/2016 de madrugada
-23.8266364,-45.42864350000001,28/05/2016 a noite
-23.3207383,-46.0919526,24/05/2016 a noite
-23.3207383,-46.0919526,24/05/2016 a noite
-23.251552,-45.88454369999999,07/05/2016 a tarde
-23.1723807,-45.8901724,08/05/2016 a noite
-23.225358,-45.8789698,11/05/2016 a noite
-23.5762902,-45.3257013,23/05/2016 a noite
-23.5762902,-45.3257013,23/05/2016 a noite
-23.177801,-45.8464678,28/05/2016 de madrugada
-23.2451469,-45.8841234,30/05/2016 a noite
-23.2311387,-45.8848211,17/06/2016 a noite
-23.2208258,-45.7951861,14/06/2016 a tarde
-23.2818255,-45.8955691,21/06/2016 a tarde
-22.5806509,-44.9616914,13/06/2016 a tarde
-22.5316634,-44.7785327,28/06/2016 em hora incerta
-22.5787679,-44.9532591,23/06/2016 pela manhã
-23.2419185,-45.93074259999999,08/06/2016 de madrugada
-23.0354081,-45.6122313,10/06/2016 de madrugada
-23.0503031,-45.6305104,13/06/2016 de madrugada
-23.0503031,-45.6305104,13/06/2016 de madrugada
-22.8361026,-45.2639989,01/06/2016 a tarde
-23.2218634,-45.9065898,10/06/2016 em hora incerta
-23.1991934,-45.8837037,01/06/2016 a noite
-23.0333335,-45.6188953,21/06/2016 de madrugada
-23.1918989,-45.8671432,02/06/2016 a tarde
-23.2158549,-45.9072131,20/06/2016 pela manhã
-23.2073427,-45.9062633,22/06/2016 em hora incerta
-22.1794829,-47.3855659,04/06/2016 de madrugada
-23.1975876,-45.8820157,09/06/2016 a tarde
-23.0792611,-44.96098749999999,13/06/2016 a noite
41.2461522,-8.1999047,13/06/2016 de madrugada
-23.198933,-45.883281,22/06/2016 a tarde
-23.1877663,-45.8711309,28/06/2016 pela manhã
-22.8923202,-45.3751563,23/06/2016 a tarde
-23.6501366,-45.4329127,14/06/2016 a noite
-23.1795092,-45.8425917,02/06/2016 pela manhã
-23.1590096,-45.8997326,13/06/2016 de madrugada
-23.1626867,-45.961758,13/06/2016 a noite
-23.1733512,-45.8944329,13/06/2016 pela manhã
-23.3057208,-45.9583196,06/06/2016 pela manhã
-23.1610839,-45.8993628,15/06/2016 a tarde
-23.1582977,-45.8985114,17/06/2016 pela manhã
-23.1652129,-45.9170946,20/06/2016 pela manhã
-23.3004748,-45.9825239,09/06/2016 a tarde
-22.5731318,-44.9625565,04/06/2016 a noite
-23.3079055,-45.9735565,09/06/2016 a tarde
-23.1776585,-45.8472208,14/06/2016 de madrugada
-22.7359858,-45.12031169999999,09/06/2016 pela manhã
-22.6650996,-45.0116583,20/06/2016 em hora incerta
-22.8188131,-45.1927345,02/06/2016 pela manhã
-23.1632256,-45.9082981,23/06/2016 de madrugada
-22.5779593,-44.9581159,06/06/2016 em hora incerta
-23.184649,-45.85389139999999,16/06/2016 de madrugada
-23.1690689,-45.8924061,23/06/2016 a noite
-22.6584623,-45.0133665,22/06/2016 pela manhã
-23.1836568,-45.85679520000001,17/06/2016 pela manhã
-22.8187379,-45.1853357,06/06/2016 a tarde
-23.1610416,-45.8994407,28/06/2016 a tarde
-23.1738651,-45.8387409,22/06/2016 de madrugada
-22.5830345,-44.9603597,12/06/2016 a noite
-22.5614118,-44.93795490000001,18/06/2016 de madrugada
