Latitude,Longitude,Comentários
-23.255226,-45.9078285,30/03/2016 a noite
-23.2896686,-45.9497505,31/03/2016 pela manhã
-23.1248679,-45.6985064,13/03/2016 a noite
-23.006789,-45.555309,05/03/2016 a noite
-23.117095,-45.7156186,19/03/2016 de madrugada
-23.117095,-45.7156186,19/03/2016 de madrugada
-23.117095,-45.7156186,19/03/2016 de madrugada
-22.9442828,-45.3886688,31/03/2016 pela manhã
-22.9442828,-45.3886688,31/03/2016 pela manhã
-22.9442828,-45.3886688,31/03/2016 pela manhã
-23.00909,-45.5411009,10/03/2016 a noite
-23.0358953,-45.5871018,10/03/2016 a noite
-23.1092744,-45.7224213,26/03/2016 a noite
-23.076214,-45.7107563,28/03/2016 a tarde
-23.0145323,-45.5417187,13/03/2016 a tarde
-23.1031835,-45.7155999,29/03/2016 a noite
-23.0895744,-45.6905542,30/03/2016 a noite
-23.3207383,-46.0919526,15/03/2016 de madrugada
-23.3207383,-46.0919526,15/03/2016 de madrugada
-23.016379,-45.5806113,19/03/2016 a noite
-23.0199148,-45.5712325,19/03/2016 a noite
-23.2147097,-45.89518839999999,01/03/2016 a noite
-23.2147097,-45.89518839999999,01/03/2016 a noite
-23.1818526,-45.812719,02/03/2016 a noite
-23.0262534,-45.5640245,23/03/2016 pela manhã
-23.0170054,-45.5517613,26/03/2016 de madrugada
-23.0139906,-45.5504166,26/03/2016 a tarde
-23.2450759,-45.9111822,01/03/2016 a noite
-22.9402882,-45.37509379999999,26/03/2016 a noite
-23.2375376,-45.9103767,01/03/2016 a noite
-23.3496258,-44.7232409,04/03/2016 pela manhã
-23.0557734,-45.6020453,27/03/2016 a noite
-23.0683625,-45.5753396,27/03/2016 a noite
-23.0683191,-45.6381766,31/03/2016 a noite
-23.0683191,-45.6381766,31/03/2016 a noite
-23.7695259,-45.59711069999999,28/03/2016 de madrugada
-23.2654721,-45.9593157,01/03/2016 pela manhã
-23.2600494,-45.9032613,03/03/2016 pela manhã
-23.2350418,-45.8992212,03/03/2016 pela manhã
-23.2600494,-45.9032613,03/03/2016 pela manhã
-23.1649159,-45.8056114,04/03/2016 a noite
-23.1783305,-45.86047139999999,10/03/2016 a noite
-23.74712,-45.8178101,27/03/2016 pela manhã
-23.1122716,-45.8549059,06/03/2016 a tarde
-23.1766735,-45.8418212,12/03/2016 a noite
-23.2522911,-45.92566170000001,08/03/2016 pela manhã
-23.2507166,-45.9154233,08/03/2016 a noite
-23.2507166,-45.9154233,08/03/2016 a noite
-23.1785708,-45.8511713,14/03/2016 de madrugada
-23.2127132,-45.85651499999999,09/03/2016 a noite
-23.2689712,-45.8924585,11/03/2016 pela manhã
-23.1785708,-45.8511713,16/03/2016 de madrugada
-23.1776154,-45.8219945,12/03/2016 de madrugada
-23.1626867,-45.961758,16/03/2016 a noite
-23.2491412,-45.93356620000001,17/03/2016 a noite
-23.2491412,-45.93356620000001,17/03/2016 a noite
-23.242649,-45.9152297,12/03/2016 a noite
-23.2270164,-45.9010233,13/03/2016 de madrugada
-23.4532365,-45.07431039999999,24/03/2016 a tarde
-23.171731,-45.8194205,13/03/2016 pela manhã
-23.171731,-45.8194205,13/03/2016 pela manhã
-23.2270772,-45.9030156,13/03/2016 a tarde
-23.2495601,-45.9075719,13/03/2016 a noite
-23.2840159,-45.8951664,14/03/2016 a tarde
-23.2840159,-45.8951664,14/03/2016 a tarde
-23.0481301,-45.8801549,20/03/2016 pela manhã
-23.3109516,-46.1919258,14/03/2016 a tarde
-23.3110014,-45.9886707,20/03/2016 a noite
-23.3990125,-45.03682130000001,28/03/2016 a tarde
-23.2500643,-45.9261843,15/03/2016 a noite
-23.2451291,-45.9033825,16/03/2016 a tarde
-23.254607,-45.92851839999999,18/03/2016 pela manhã
-23.2658567,-45.9341297,18/03/2016 pela manhã
-23.1849556,-45.8810908,25/03/2016 pela manhã
-23.4336578,-45.0838481,31/03/2016 a noite
-23.291434,-45.8979163,19/03/2016 pela manhã
-23.2784098,-45.8955973,19/03/2016 pela manhã
-23.2124618,-45.8553703,19/03/2016 pela manhã
-23.6078638,-45.3739922,30/03/2016 a noite
-23.1234297,-45.8632229,27/03/2016 de madrugada
-23.2802815,-45.8981345,19/03/2016 de madrugada
-23.1736756,-45.8471626,27/03/2016 pela manhã
-23.2495811,-45.9463327,27/03/2016 a noite
-23.2469597,-45.911901,21/03/2016 de madrugada
-23.2550604,-45.9341261,21/03/2016 pela manhã
-23.2472195,-45.9283839,21/03/2016 a noite
-23.2472195,-45.9283839,21/03/2016 a noite
-23.2541536,-45.86555629999999,21/03/2016 a noite
-23.2321292,-45.9048939,21/03/2016 a noite
-23.2469597,-45.911901,22/03/2016 de madrugada
-23.2416808,-45.8852389,23/03/2016 a noite
-23.2783121,-45.9009688,24/03/2016 pela manhã
-8.821843699999999,13.2711953,24/03/2016 a noite
-23.2304265,-45.9035547,25/03/2016 pela manhã
-23.2497856,-45.88874089999999,26/03/2016 a tarde
-23.275249,-45.97436889999999,18/03/2016 a noite
-23.275249,-45.97436889999999,18/03/2016 a noite
-23.2604883,-45.8971366,28/03/2016 pela manhã
-23.2631128,-45.910022,31/03/2016 pela manhã
-23.2631128,-45.910022,31/03/2016 pela manhã
-23.2854185,-45.8914892,31/03/2016 de madrugada
-23.117095,-45.7156186,10/03/2016 pela manhã
-23.117095,-45.7156186,10/03/2016 pela manhã
-23.117095,-45.7156186,10/03/2016 pela manhã
-23.2672601,-45.9630154,23/03/2016 pela manhã
-23.2672601,-45.9630154,23/03/2016 pela manhã
-23.2672601,-45.9630154,23/03/2016 pela manhã
-23.1511687,-45.7830971,08/03/2016 a noite
-23.2534614,-45.9054645,12/03/2016 a noite
-23.1928524,-45.8827981,14/03/2016 pela manhã
-23.1511687,-45.7830971,17/03/2016 de madrugada
-23.2078789,-45.886586,19/03/2016 pela manhã
-23.2802978,-45.5345378,25/04/2016 a noite
-23.2368195,-45.9048924,08/04/2016 a tarde
-23.2740221,-45.9452345,11/04/2016 a tarde
-23.2640614,-45.96727300000001,11/04/2016 de madrugada
-22.5316634,-44.7785327,01/04/2016 de madrugada
-22.5763828,-44.97014250000001,08/04/2016 em hora incerta
-22.5556408,-44.9239338,11/04/2016 de madrugada
-22.56176,-44.9365199,28/04/2016 a tarde
-22.5688222,-44.9573522,29/04/2016 de madrugada
-28.7975658,-52.6151376,11/04/2016 a noite
-23.2161752,-45.9102696,07/04/2016 em hora incerta
-23.394109,-45.879865,04/04/2016 pela manhã
-23.2171368,-45.9102888,08/04/2016 em hora incerta
-23.2214803,-45.9036583,11/04/2016 pela manhã
-23.2214803,-45.9036583,14/04/2016 pela manhã
-22.6951917,-45.735698,16/04/2016 de madrugada
-23.2268656,-45.9135505,15/04/2016 de madrugada
-23.221808,-45.9054067,19/04/2016 pela manhã
-23.2213444,-45.9110976,20/04/2016 pela manhã
-23.3961286,-45.8882394,18/04/2016 em hora incerta
-23.179867,-45.8545144,08/04/2016 a tarde
-22.7834121,-45.182878,18/04/2016 a noite
-22.8428529,-45.2528599,15/04/2016 a noite
-23.191468,-45.8721888,26/04/2016 em hora incerta
-23.1908802,-45.8811329,27/04/2016 a tarde
-23.189295,-45.8731857,28/04/2016 pela manhã
-23.1873285,-45.873615,28/04/2016 de madrugada
-23.1954998,-45.8826822,29/04/2016 de madrugada
-23.1635614,-45.90157259999999,01/04/2016 pela manhã
-22.8032693,-45.2038794,25/04/2016 em hora incerta
-23.1626867,-45.961758,04/04/2016 pela manhã
-23.179867,-45.8545144,01/04/2016 a tarde
-22.9322455,-45.4261474,26/04/2016 de madrugada
-22.9322455,-45.4261474,27/04/2016 de madrugada
-23.1740283,-45.8472411,05/04/2016 de madrugada
-23.1753698,-45.841031,05/04/2016 de madrugada
-22.7300603,-45.1045105,04/04/2016 pela manhã
-23.1801633,-45.8593804,06/04/2016 pela manhã
-23.111986,-45.7113352,07/04/2016 pela manhã
-23.1611832,-45.89183449999999,13/04/2016 pela manhã
-23.1748146,-45.8570724,13/04/2016 em hora incerta
-23.6941659,-45.4440033,15/04/2016 a noite
-23.1718237,-45.8400994,18/04/2016 de madrugada
-23.1864628,-45.8863871,18/04/2016 a noite
-22.5785432,-44.9642183,01/04/2016 a noite
-22.581393,-44.9642345,02/04/2016 a noite
-22.8285982,-45.2105805,01/04/2016 a noite
-22.8285982,-45.2105805,01/04/2016 a noite
-23.3049842,-45.9744192,07/04/2016 pela manhã
-22.5631193,-44.9362262,03/04/2016 de madrugada
-22.5749211,-44.9628665,03/04/2016 pela manhã
-22.8086082,-45.1870663,02/04/2016 em hora incerta
-23.3102744,-45.98799959999999,08/04/2016 a noite
-22.8285982,-45.2105805,13/04/2016 a noite
-22.8285982,-45.2105805,13/04/2016 a noite
-22.8174622,-45.1925807,02/04/2016 a noite
-23.1846877,-45.8546297,27/04/2016 de madrugada
-23.1846877,-45.8546297,27/04/2016 de madrugada
-23.30508,-46.0182848,13/04/2016 de madrugada
-22.5774532,-44.9618595,06/04/2016 a noite
-22.5817678,-44.9728652,07/04/2016 a noite
-23.1844623,-45.8523219,29/04/2016 de madrugada
-23.1676178,-45.9128836,29/04/2016 pela manhã
-23.2933592,-45.987886,18/04/2016 a noite
-22.5848903,-44.9699214,12/04/2016 a noite
-22.5624389,-44.9372546,17/04/2016 de madrugada
-22.8158837,-45.1933133,17/04/2016 a noite
-22.5839096,-44.9620006,23/04/2016 de madrugada
-23.2915134,-46.0409337,28/04/2016 em hora incerta
-23.030112,-45.5298724,06/04/2016 de madrugada
-22.8171551,-45.1892017,20/04/2016 a noite
-23.0747333,-44.95506830000001,22/04/2016 a noite
-22.5693351,-44.9601833,26/04/2016 a noite
-22.9018075,-45.4829581,01/04/2016 a tarde
-23.0329633,-45.542218,13/04/2016 pela manhã
-22.7358242,-45.0910331,02/04/2016 de madrugada
-22.7293633,-45.1124845,02/04/2016 pela manhã
-22.7335453,-45.1033372,02/04/2016 de madrugada
-22.7428673,-45.5963557,06/04/2016 a noite
-23.2980295,-45.9662549,08/04/2016 a tarde
-22.7301291,-45.1243432,06/04/2016 a noite
-22.7527425,-45.6093019,09/04/2016 a noite
-22.7343082,-45.1216753,10/04/2016 pela manhã
-22.7337563,-45.1157118,10/04/2016 em hora incerta
-22.7291515,-45.1209439,11/04/2016 a noite
-23.2121279,-45.8865235,04/04/2016 de madrugada
-22.9342975,-45.4648023,18/04/2016 a tarde
-23.320043,-45.9448269,15/04/2016 em hora incerta
-23.2743031,-45.9507465,04/04/2016 a noite
-23.2070946,-45.891849,11/04/2016 a noite
-23.023314,-45.5709062,19/04/2016 a tarde
-23.3068364,-45.9622503,19/04/2016 pela manhã
-22.7391546,-45.1034982,17/04/2016 pela manhã
-22.962746,-45.5491176,29/04/2016 de madrugada
-23.3164455,-45.9562722,04/04/2016 em hora incerta
-23.2468275,-45.8847581,05/04/2016 a tarde
-23.22941,-45.8924791,06/04/2016 de madrugada
-23.256115,-45.8917013,06/04/2016 pela manhã
-23.0234909,-45.58298680000001,14/04/2016 em hora incerta
-23.2877726,-45.9513117,05/04/2016 pela manhã
-23.2314603,-45.89610039999999,06/04/2016 a tarde
-22.9249399,-45.4641402,02/04/2016 a tarde
-22.9225542,-45.4638557,28/04/2016 pela manhã
-23.0087996,-45.5588736,15/04/2016 a noite
-23.2526338,-45.8300041,15/04/2016 a noite
-23.2838931,-45.9420697,06/04/2016 a tarde
-22.6140133,-45.1758204,24/04/2016 a noite
-23.0196654,-45.5692146,28/04/2016 de madrugada
-23.1921405,-45.78967249999999,19/04/2016 de madrugada
-23.2296795,-45.8874966,13/04/2016 pela manhã
-23.2226425,-45.8843689,13/04/2016 pela manhã
-23.0195092,-45.5517251,26/04/2016 pela manhã
-23.2483573,-45.8847268,13/04/2016 pela manhã
-23.0260797,-45.5657846,26/04/2016 pela manhã
-23.0231382,-45.5594392,26/04/2016 a tarde
-23.3024617,-45.9605209,11/04/2016 a tarde
-23.1788445,-45.8093058,25/04/2016 de madrugada
-23.1742821,-45.8200759,25/04/2016 a noite
-23.2378365,-45.8833314,15/04/2016 pela manhã
37.1052624,-8.6752938,05/04/2016 de madrugada
-23.1948704,-45.7874612,28/04/2016 a tarde
-23.8158392,-45.3664809,07/04/2016 em hora incerta
-23.2501328,-45.86191909999999,20/04/2016 a tarde
-23.2183065,-45.8934451,20/04/2016 a tarde
-23.2187597,-45.8897146,25/04/2016 a noite
-23.2232866,-45.8846796,26/04/2016 a tarde
-23.220743,-45.8883924,26/04/2016 de madrugada
-23.2994556,-45.9634819,25/04/2016 a tarde
-23.2766983,-45.9424629,25/04/2016 em hora incerta
-23.2399445,-45.8857446,26/04/2016 a noite
-22.9699117,-47.0287579,12/04/2016 a tarde
-23.2315671,-45.8860032,27/04/2016 em hora incerta
-23.2947625,-45.9579454,28/04/2016 pela manhã
-23.2323468,-45.8926996,29/04/2016 pela manhã
-23.3103438,-45.9889923,04/04/2016 a noite
-23.3113857,-45.9607639,29/04/2016 de madrugada
-23.3026579,-45.9584968,04/04/2016 em hora incerta
-23.7826515,-45.5614474,18/04/2016 a tarde
-23.8158392,-45.3664809,18/04/2016 a noite
-23.3102744,-45.98799959999999,05/04/2016 a noite
-23.306026,-45.9664147,05/04/2016 a noite
-23.2986844,-45.9554508,07/04/2016 pela manhã
-23.3102744,-45.98799959999999,07/04/2016 a noite
-23.8018945,-45.5503455,21/04/2016 a tarde
-23.3039084,-45.9838285,09/04/2016 em hora incerta
-22.9085527,-45.3754119,30/04/2016 de madrugada
-23.303051,-45.9653879,10/04/2016 de madrugada
-23.3123142,-45.9898532,12/04/2016 a noite
37.1050332,-8.676189599999999,27/04/2016 a noite
-22.8399175,-45.2261879,03/04/2016 em hora incerta
-23.2933592,-45.987886,14/04/2016 a noite
-23.3124885,-45.9857185,14/04/2016 a noite
-23.3023117,-45.9825588,16/04/2016 pela manhã
-22.8343569,-45.2565511,06/04/2016 a noite
-22.8473801,-45.2355513,10/04/2016 pela manhã
-23.2633136,-45.89949070000001,20/04/2016 a noite
-23.3036482,-45.9539292,20/04/2016 em hora incerta
-23.292682,-45.9439378,20/04/2016 a noite
-23.7307015,-45.421414,02/04/2016 pela manhã
-23.3178633,-46.0185316,22/04/2016 pela manhã
-23.2850748,-45.9395938,22/04/2016 a tarde
-23.7272778,-45.4242743,05/04/2016 pela manhã
-22.8467294,-45.2381065,15/04/2016 pela manhã
-23.3051141,-45.9617674,23/04/2016 pela manhã
-23.0994939,-45.7021407,02/04/2016 em hora incerta
-23.2769838,-45.9473096,24/04/2016 de madrugada
-22.8397888,-45.2246527,17/04/2016 pela manhã
-23.2948639,-45.957403,25/04/2016 a noite
-23.0942729,-45.7024519,04/04/2016 a noite
-23.2877267,-45.9514412,27/04/2016 a noite
-23.7280828,-45.4253688,09/04/2016 de madrugada
-22.8385401,-45.2571759,19/04/2016 a noite
-23.7239236,-45.4279765,11/04/2016 de madrugada
-23.7269862,-45.4252905,11/04/2016 de madrugada
-23.2785549,-45.9586484,28/04/2016 a noite
-23.2927243,-45.9658843,29/04/2016 em hora incerta
-23.2822822,-45.9464084,30/04/2016 em hora incerta
-23.2850748,-45.9395938,30/04/2016 pela manhã
-23.2994719,-45.963515,30/04/2016 pela manhã
-23.1023568,-45.71368289999999,06/04/2016 a tarde
-23.1186809,-45.6440786,06/04/2016 a noite
-22.8406187,-45.2275891,22/04/2016 a noite
-23.1071403,-45.7093548,11/04/2016 a noite
-23.8012386,-45.4046489,17/04/2016 a noite
-23.14759,-45.7067254,12/04/2016 de madrugada
-23.7901747,-45.4005923,20/04/2016 a noite
-23.1022615,-45.7036764,13/04/2016 pela manhã
-23.7619628,-45.4099444,22/04/2016 a noite
-23.8107998,-45.4145142,22/04/2016 de madrugada
-23.0334954,-45.5692663,01/04/2016 a noite
-23.0965391,-45.7022421,20/04/2016 de madrugada
-23.0469537,-45.5450465,03/04/2016 de madrugada
-23.1273779,-45.7452986,22/04/2016 de madrugada
-23.0234398,-45.5705623,04/04/2016 a noite
-23.0371922,-45.5612501,04/04/2016 a noite
-23.1429891,-45.71447,25/04/2016 pela manhã
-23.044174,-45.5985708,06/04/2016 a noite
-23.1270148,-45.7173735,26/04/2016 de madrugada
-23.0236242,-45.5555347,09/04/2016 de madrugada
-23.0337789,-45.5656427,09/04/2016 em hora incerta
-23.0216056,-45.5676977,09/04/2016 a tarde
-23.0255779,-45.5602537,11/04/2016 a noite
-23.0275422,-45.5615214,12/04/2016 a tarde
-23.0997844,-45.7087533,30/04/2016 a tarde
-23.0245488,-45.553583,13/04/2016 a noite
-23.0176293,-45.5564983,13/04/2016 a noite
-23.0388916,-45.5581344,15/04/2016 em hora incerta
-23.0523816,-45.5548451,20/04/2016 a noite
-23.0495267,-45.554476,21/04/2016 de madrugada
-23.4345867,-45.0765048,01/04/2016 a noite
-23.4430917,-45.09275270000001,02/04/2016 de madrugada
-23.4430917,-45.09275270000001,02/04/2016 de madrugada
-23.4210142,-45.0705628,05/04/2016 pela manhã
-23.0235106,-45.5833296,22/04/2016 a noite
-23.6322964,-45.43149589999999,03/04/2016 pela manhã
-23.0176293,-45.5564983,26/04/2016 a noite
-23.1640531,-45.9016002,02/04/2016 a noite
-23.1606431,-45.8990506,02/04/2016 a noite
-23.6221071,-45.4072627,10/04/2016 de madrugada
-23.0273598,-45.562444,29/04/2016 a noite
-22.9937536,-45.530202,29/04/2016 a noite
-22.9949156,-45.5606118,30/04/2016 a noite
-23.0299604,-45.5636829,30/04/2016 de madrugada
-23.434458,-45.0831149,15/04/2016 em hora incerta
-23.1928241,-45.8977109,04/04/2016 a noite
-23.434458,-45.0831149,15/04/2016 em hora incerta
-23.1959589,-45.8858466,04/04/2016 a noite
-23.2233173,-45.9094738,05/04/2016 a noite
-23.2007274,-45.8957939,05/04/2016 pela manhã
-23.186575,-45.8827596,05/04/2016 pela manhã
-23.1832148,-45.8528944,05/04/2016 a tarde
-23.2045945,-45.9029333,05/04/2016 a noite
-23.2069374,-45.891538,07/04/2016 de madrugada
-23.2090202,-45.892966,07/04/2016 a noite
-23.429788,-45.1121433,20/04/2016 a tarde
-23.1784705,-45.8869109,07/04/2016 a tarde
-23.6975125,-45.4406951,16/04/2016 a noite
-23.4625388,-45.0568895,23/04/2016 a tarde
-23.2600065,-45.9135353,01/04/2016 a noite
-23.1849911,-45.8749769,09/04/2016 a tarde
-23.2659997,-45.8415927,01/04/2016 de madrugada
-23.2131681,-45.8936625,09/04/2016 a tarde
-23.2815297,-45.9003846,01/04/2016 pela manhã
-23.4174215,-45.0635437,24/04/2016 a tarde
-23.4174215,-45.0635437,24/04/2016 a tarde
-23.1840686,-45.8340955,09/04/2016 a tarde
-23.2554387,-45.8980898,01/04/2016 de madrugada
-23.262258,-45.9118844,09/04/2016 de madrugada
-23.2026322,-45.8832016,09/04/2016 a noite
-23.436371,-45.0818454,25/04/2016 pela manhã
-23.1913426,-45.87674089999999,10/04/2016 pela manhã
-23.1740751,-45.8195055,02/04/2016 a noite
-23.2061585,-45.7758607,02/04/2016 de madrugada
-23.2270164,-45.9010233,02/04/2016 pela manhã
-23.1808068,-45.8825055,11/04/2016 pela manhã
-23.1774945,-45.8905862,11/04/2016 a tarde
-23.2468883,-45.9112371,02/04/2016 a tarde
-23.1620761,-45.8953038,11/04/2016 a noite
-23.2200487,-45.893538,02/04/2016 a tarde
-23.2049854,-45.8949401,11/04/2016 a noite
-23.6292452,-45.384432,22/04/2016 a tarde
-23.2444373,-45.9009163,03/04/2016 pela manhã
-23.2442335,-45.9045567,03/04/2016 pela manhã
-23.2641868,-45.8977509,03/04/2016 pela manhã
-23.2160573,-45.9072493,12/04/2016 em hora incerta
-23.2657142,-45.8652524,04/04/2016 a noite
-23.1908041,-45.7884385,12/04/2016 a noite
-23.2504968,-45.9268988,04/04/2016 pela manhã
-23.1881227,-45.8820442,13/04/2016 pela manhã
-23.1765889,-45.8872621,13/04/2016 de madrugada
-23.2026627,-45.89097539999999,13/04/2016 pela manhã
-23.6292452,-45.384432,24/04/2016 a tarde
-23.2213951,-45.9085493,13/04/2016 pela manhã
-23.1827195,-45.8792546,13/04/2016 a tarde
-23.2384721,-45.9047765,05/04/2016 a tarde
-23.2034179,-45.89873009999999,13/04/2016 a noite
-22.9574485,-45.8388576,13/04/2016 a tarde
-23.2551139,-45.9132462,05/04/2016 em hora incerta
-23.2223912,-45.88573539999999,05/04/2016 a tarde
-23.2523685,-45.9091639,05/04/2016 a noite
-23.2642804,-45.8991659,06/04/2016 de madrugada
-23.2540995,-45.9240989,06/04/2016 pela manhã
-23.204074,-45.8910542,14/04/2016 em hora incerta
-23.1919057,-45.8924706,15/04/2016 de madrugada
-23.2623273,-45.91182449999999,06/04/2016 a tarde
-23.1792734,-45.81088159999999,06/04/2016 a noite
-23.6210253,-45.4232094,28/04/2016 pela manhã
-23.1633282,-45.8926234,16/04/2016 de madrugada
-23.2311099,-45.88458910000001,07/04/2016 pela manhã
-23.6985299,-45.4392592,28/04/2016 a tarde
-23.2232773,-45.9096846,07/04/2016 a noite
-23.263313,-45.8857428,08/04/2016 a noite
-23.2508463,-45.8986935,08/04/2016 em hora incerta
-23.2500731,-45.91458249999999,08/04/2016 a noite
-23.2402511,-45.8900961,08/04/2016 a noite

